time_dim_id,date_value,date_year,date_month,date_day,date_weekday,date_hour
25549,2017-12-05 15:00:00,2017,12,5,2,15
25550,2017-12-05 16:00:00,2017,12,5,2,16
25551,2017-12-05 17:00:00,2017,12,5,2,17
25552,2017-12-05 18:00:00,2017,12,5,2,18
25553,2017-12-05 19:00:00,2017,12,5,2,19
25554,2017-12-05 20:00:00,2017,12,5,2,20
25555,2017-12-05 21:00:00,2017,12,5,2,21
25556,2017-12-05 22:00:00,2017,12,5,2,22
25557,2017-12-05 23:00:00,2017,12,5,2,23
25558,2017-12-06 00:00:00,2017,12,6,3,0
25559,2017-12-06 01:00:00,2017,12,6,3,1
25560,2017-12-06 02:00:00,2017,12,6,3,2
25561,2017-12-06 03:00:00,2017,12,6,3,3
25562,2017-12-06 04:00:00,2017,12,6,3,4
25563,2017-12-06 05:00:00,2017,12,6,3,5
25564,2017-12-06 06:00:00,2017,12,6,3,6
25565,2017-12-06 07:00:00,2017,12,6,3,7
25566,2017-12-06 08:00:00,2017,12,6,3,8
25567,2017-12-06 09:00:00,2017,12,6,3,9
25568,2017-12-06 10:00:00,2017,12,6,3,10
25569,2017-12-06 11:00:00,2017,12,6,3,11
25570,2017-12-06 12:00:00,2017,12,6,3,12
25571,2017-12-06 13:00:00,2017,12,6,3,13
25572,2017-12-06 14:00:00,2017,12,6,3,14
25573,2017-12-06 15:00:00,2017,12,6,3,15
25574,2017-12-06 16:00:00,2017,12,6,3,16
25575,2017-12-06 17:00:00,2017,12,6,3,17
25576,2017-12-06 18:00:00,2017,12,6,3,18
25577,2017-12-06 19:00:00,2017,12,6,3,19
25578,2017-12-06 20:00:00,2017,12,6,3,20
25579,2017-12-06 21:00:00,2017,12,6,3,21
25580,2017-12-06 22:00:00,2017,12,6,3,22
25581,2017-12-06 23:00:00,2017,12,6,3,23
25582,2017-12-07 00:00:00,2017,12,7,4,0
25583,2017-12-07 01:00:00,2017,12,7,4,1
25584,2017-12-07 02:00:00,2017,12,7,4,2
25585,2017-12-07 03:00:00,2017,12,7,4,3
25586,2017-12-07 04:00:00,2017,12,7,4,4
25587,2017-12-07 05:00:00,2017,12,7,4,5
25588,2017-12-07 06:00:00,2017,12,7,4,6
25589,2017-12-07 07:00:00,2017,12,7,4,7
25590,2017-12-07 08:00:00,2017,12,7,4,8
25591,2017-12-07 09:00:00,2017,12,7,4,9
25592,2017-12-07 10:00:00,2017,12,7,4,10
25593,2017-12-07 11:00:00,2017,12,7,4,11
25594,2017-12-07 12:00:00,2017,12,7,4,12
25595,2017-12-07 13:00:00,2017,12,7,4,13
25596,2017-12-07 14:00:00,2017,12,7,4,14
25597,2017-12-07 15:00:00,2017,12,7,4,15
25598,2017-12-07 16:00:00,2017,12,7,4,16
25599,2017-12-07 17:00:00,2017,12,7,4,17
25600,2017-12-07 18:00:00,2017,12,7,4,18
25601,2017-12-07 19:00:00,2017,12,7,4,19
25602,2017-12-07 20:00:00,2017,12,7,4,20
25603,2017-12-07 21:00:00,2017,12,7,4,21
25604,2017-12-07 22:00:00,2017,12,7,4,22
25605,2017-12-07 23:00:00,2017,12,7,4,23
25606,2017-12-08 00:00:00,2017,12,8,5,0
25607,2017-12-08 01:00:00,2017,12,8,5,1
25608,2017-12-08 02:00:00,2017,12,8,5,2
25609,2017-12-08 03:00:00,2017,12,8,5,3
25610,2017-12-08 04:00:00,2017,12,8,5,4
25611,2017-12-08 05:00:00,2017,12,8,5,5
25612,2017-12-08 06:00:00,2017,12,8,5,6
25613,2017-12-08 07:00:00,2017,12,8,5,7
25614,2017-12-08 08:00:00,2017,12,8,5,8
25615,2017-12-08 09:00:00,2017,12,8,5,9
25616,2017-12-08 10:00:00,2017,12,8,5,10
25617,2017-12-08 11:00:00,2017,12,8,5,11
25618,2017-12-08 12:00:00,2017,12,8,5,12
25619,2017-12-08 13:00:00,2017,12,8,5,13
25620,2017-12-08 14:00:00,2017,12,8,5,14
25621,2017-12-08 15:00:00,2017,12,8,5,15
25622,2017-12-08 16:00:00,2017,12,8,5,16
25623,2017-12-08 17:00:00,2017,12,8,5,17
25624,2017-12-08 18:00:00,2017,12,8,5,18
25625,2017-12-08 19:00:00,2017,12,8,5,19
25626,2017-12-08 20:00:00,2017,12,8,5,20
25627,2017-12-08 21:00:00,2017,12,8,5,21
25628,2017-12-08 22:00:00,2017,12,8,5,22
25629,2017-12-08 23:00:00,2017,12,8,5,23
25630,2017-12-09 00:00:00,2017,12,9,6,0
25631,2017-12-09 01:00:00,2017,12,9,6,1
25632,2017-12-09 02:00:00,2017,12,9,6,2
25633,2017-12-09 03:00:00,2017,12,9,6,3
25634,2017-12-09 04:00:00,2017,12,9,6,4
25635,2017-12-09 05:00:00,2017,12,9,6,5
25636,2017-12-09 06:00:00,2017,12,9,6,6
25637,2017-12-09 07:00:00,2017,12,9,6,7
25638,2017-12-09 08:00:00,2017,12,9,6,8
25639,2017-12-09 09:00:00,2017,12,9,6,9
25640,2017-12-09 10:00:00,2017,12,9,6,10
25641,2017-12-09 11:00:00,2017,12,9,6,11
25642,2017-12-09 12:00:00,2017,12,9,6,12
25643,2017-12-09 13:00:00,2017,12,9,6,13
25644,2017-12-09 14:00:00,2017,12,9,6,14
25645,2017-12-09 15:00:00,2017,12,9,6,15
25646,2017-12-09 16:00:00,2017,12,9,6,16
25647,2017-12-09 17:00:00,2017,12,9,6,17
25648,2017-12-09 18:00:00,2017,12,9,6,18
25649,2017-12-09 19:00:00,2017,12,9,6,19
25650,2017-12-09 20:00:00,2017,12,9,6,20
25651,2017-12-09 21:00:00,2017,12,9,6,21
25652,2017-12-09 22:00:00,2017,12,9,6,22
25653,2017-12-09 23:00:00,2017,12,9,6,23
25654,2017-12-10 00:00:00,2017,12,10,0,0
25655,2017-12-10 01:00:00,2017,12,10,0,1
25656,2017-12-10 02:00:00,2017,12,10,0,2
25657,2017-12-10 03:00:00,2017,12,10,0,3
25658,2017-12-10 04:00:00,2017,12,10,0,4
25659,2017-12-10 05:00:00,2017,12,10,0,5
25660,2017-12-10 06:00:00,2017,12,10,0,6
25661,2017-12-10 07:00:00,2017,12,10,0,7
25662,2017-12-10 08:00:00,2017,12,10,0,8
25663,2017-12-10 09:00:00,2017,12,10,0,9
25664,2017-12-10 10:00:00,2017,12,10,0,10
25665,2017-12-10 11:00:00,2017,12,10,0,11
25666,2017-12-10 12:00:00,2017,12,10,0,12
25667,2017-12-10 13:00:00,2017,12,10,0,13
25668,2017-12-10 14:00:00,2017,12,10,0,14
25669,2017-12-10 15:00:00,2017,12,10,0,15
25670,2017-12-10 16:00:00,2017,12,10,0,16
25671,2017-12-10 17:00:00,2017,12,10,0,17
25672,2017-12-10 18:00:00,2017,12,10,0,18
25673,2017-12-10 19:00:00,2017,12,10,0,19
25674,2017-12-10 20:00:00,2017,12,10,0,20
25675,2017-12-10 21:00:00,2017,12,10,0,21
25676,2017-12-10 22:00:00,2017,12,10,0,22
25677,2017-12-10 23:00:00,2017,12,10,0,23
25678,2017-12-11 00:00:00,2017,12,11,1,0
25679,2017-12-11 01:00:00,2017,12,11,1,1
25680,2017-12-11 02:00:00,2017,12,11,1,2
25681,2017-12-11 03:00:00,2017,12,11,1,3
25682,2017-12-11 04:00:00,2017,12,11,1,4
25683,2017-12-11 05:00:00,2017,12,11,1,5
25684,2017-12-11 06:00:00,2017,12,11,1,6
25685,2017-12-11 07:00:00,2017,12,11,1,7
25686,2017-12-11 08:00:00,2017,12,11,1,8
25687,2017-12-11 09:00:00,2017,12,11,1,9
25688,2017-12-11 10:00:00,2017,12,11,1,10
25689,2017-12-11 11:00:00,2017,12,11,1,11
25690,2017-12-11 12:00:00,2017,12,11,1,12
25691,2017-12-11 13:00:00,2017,12,11,1,13
25692,2017-12-11 14:00:00,2017,12,11,1,14
25693,2017-12-11 15:00:00,2017,12,11,1,15
25694,2017-12-11 16:00:00,2017,12,11,1,16
25695,2017-12-11 17:00:00,2017,12,11,1,17
25696,2017-12-11 18:00:00,2017,12,11,1,18
25697,2017-12-11 19:00:00,2017,12,11,1,19
25698,2017-12-11 20:00:00,2017,12,11,1,20
25699,2017-12-11 21:00:00,2017,12,11,1,21
25700,2017-12-11 22:00:00,2017,12,11,1,22
25701,2017-12-11 23:00:00,2017,12,11,1,23
25702,2017-12-12 00:00:00,2017,12,12,2,0
25703,2017-12-12 01:00:00,2017,12,12,2,1
25704,2017-12-12 02:00:00,2017,12,12,2,2
25705,2017-12-12 03:00:00,2017,12,12,2,3
25706,2017-12-12 04:00:00,2017,12,12,2,4
25707,2017-12-12 05:00:00,2017,12,12,2,5
25708,2017-12-12 06:00:00,2017,12,12,2,6
25709,2017-12-12 07:00:00,2017,12,12,2,7
25710,2017-12-12 08:00:00,2017,12,12,2,8
25711,2017-12-12 09:00:00,2017,12,12,2,9
25712,2017-12-12 10:00:00,2017,12,12,2,10
25713,2017-12-12 11:00:00,2017,12,12,2,11
25714,2017-12-12 12:00:00,2017,12,12,2,12
25715,2017-12-12 13:00:00,2017,12,12,2,13
25716,2017-12-12 14:00:00,2017,12,12,2,14
25717,2017-12-12 15:00:00,2017,12,12,2,15
25718,2017-12-12 16:00:00,2017,12,12,2,16
25719,2017-12-12 17:00:00,2017,12,12,2,17
25720,2017-12-12 18:00:00,2017,12,12,2,18
25721,2017-12-12 19:00:00,2017,12,12,2,19
25722,2017-12-12 20:00:00,2017,12,12,2,20
25723,2017-12-12 21:00:00,2017,12,12,2,21
25724,2017-12-12 22:00:00,2017,12,12,2,22
25725,2017-12-12 23:00:00,2017,12,12,2,23
25726,2017-12-13 00:00:00,2017,12,13,3,0
25727,2017-12-13 01:00:00,2017,12,13,3,1
25728,2017-12-13 02:00:00,2017,12,13,3,2
25729,2017-12-13 03:00:00,2017,12,13,3,3
25730,2017-12-13 04:00:00,2017,12,13,3,4
25731,2017-12-13 05:00:00,2017,12,13,3,5
25732,2017-12-13 06:00:00,2017,12,13,3,6
25733,2017-12-13 07:00:00,2017,12,13,3,7
25734,2017-12-13 08:00:00,2017,12,13,3,8
25735,2017-12-13 09:00:00,2017,12,13,3,9
25736,2017-12-13 10:00:00,2017,12,13,3,10
25737,2017-12-13 11:00:00,2017,12,13,3,11
25738,2017-12-13 12:00:00,2017,12,13,3,12
25739,2017-12-13 13:00:00,2017,12,13,3,13
25740,2017-12-13 14:00:00,2017,12,13,3,14
25741,2017-12-13 15:00:00,2017,12,13,3,15
25742,2017-12-13 16:00:00,2017,12,13,3,16
25743,2017-12-13 17:00:00,2017,12,13,3,17
25744,2017-12-13 18:00:00,2017,12,13,3,18
25745,2017-12-13 19:00:00,2017,12,13,3,19
25746,2017-12-13 20:00:00,2017,12,13,3,20
25747,2017-12-13 21:00:00,2017,12,13,3,21
25748,2017-12-13 22:00:00,2017,12,13,3,22
25749,2017-12-13 23:00:00,2017,12,13,3,23
25750,2017-12-14 00:00:00,2017,12,14,4,0
25751,2017-12-14 01:00:00,2017,12,14,4,1
25752,2017-12-14 02:00:00,2017,12,14,4,2
25753,2017-12-14 03:00:00,2017,12,14,4,3
25754,2017-12-14 04:00:00,2017,12,14,4,4
25755,2017-12-14 05:00:00,2017,12,14,4,5
25756,2017-12-14 06:00:00,2017,12,14,4,6
25757,2017-12-14 07:00:00,2017,12,14,4,7
25758,2017-12-14 08:00:00,2017,12,14,4,8
25759,2017-12-14 09:00:00,2017,12,14,4,9
25760,2017-12-14 10:00:00,2017,12,14,4,10
25761,2017-12-14 11:00:00,2017,12,14,4,11
25762,2017-12-14 12:00:00,2017,12,14,4,12
25763,2017-12-14 13:00:00,2017,12,14,4,13
25764,2017-12-14 14:00:00,2017,12,14,4,14
25765,2017-12-14 15:00:00,2017,12,14,4,15
25766,2017-12-14 16:00:00,2017,12,14,4,16
25767,2017-12-14 17:00:00,2017,12,14,4,17
25768,2017-12-14 18:00:00,2017,12,14,4,18
25769,2017-12-14 19:00:00,2017,12,14,4,19
25770,2017-12-14 20:00:00,2017,12,14,4,20
25771,2017-12-14 21:00:00,2017,12,14,4,21
25772,2017-12-14 22:00:00,2017,12,14,4,22
25773,2017-12-14 23:00:00,2017,12,14,4,23
25774,2017-12-15 00:00:00,2017,12,15,5,0
25775,2017-12-15 01:00:00,2017,12,15,5,1
25776,2017-12-15 02:00:00,2017,12,15,5,2
25777,2017-12-15 03:00:00,2017,12,15,5,3
25778,2017-12-15 04:00:00,2017,12,15,5,4
25779,2017-12-15 05:00:00,2017,12,15,5,5
25780,2017-12-15 06:00:00,2017,12,15,5,6
25781,2017-12-15 07:00:00,2017,12,15,5,7
25782,2017-12-15 08:00:00,2017,12,15,5,8
25783,2017-12-15 09:00:00,2017,12,15,5,9
25784,2017-12-15 10:00:00,2017,12,15,5,10
25785,2017-12-15 11:00:00,2017,12,15,5,11
25786,2017-12-15 12:00:00,2017,12,15,5,12
25787,2017-12-15 13:00:00,2017,12,15,5,13
25788,2017-12-15 14:00:00,2017,12,15,5,14
25789,2017-12-15 15:00:00,2017,12,15,5,15
25790,2017-12-15 16:00:00,2017,12,15,5,16
25791,2017-12-15 17:00:00,2017,12,15,5,17
25792,2017-12-15 18:00:00,2017,12,15,5,18
25793,2017-12-15 19:00:00,2017,12,15,5,19
25794,2017-12-15 20:00:00,2017,12,15,5,20
25795,2017-12-15 21:00:00,2017,12,15,5,21
25796,2017-12-15 22:00:00,2017,12,15,5,22
25797,2017-12-15 23:00:00,2017,12,15,5,23
25798,2017-12-16 00:00:00,2017,12,16,6,0
25799,2017-12-16 01:00:00,2017,12,16,6,1
25800,2017-12-16 02:00:00,2017,12,16,6,2
25801,2017-12-16 03:00:00,2017,12,16,6,3
25802,2017-12-16 04:00:00,2017,12,16,6,4
25803,2017-12-16 05:00:00,2017,12,16,6,5
25804,2017-12-16 06:00:00,2017,12,16,6,6
25805,2017-12-16 07:00:00,2017,12,16,6,7
25806,2017-12-16 08:00:00,2017,12,16,6,8
25807,2017-12-16 09:00:00,2017,12,16,6,9
25808,2017-12-16 10:00:00,2017,12,16,6,10
25809,2017-12-16 11:00:00,2017,12,16,6,11
25810,2017-12-16 12:00:00,2017,12,16,6,12
25811,2017-12-16 13:00:00,2017,12,16,6,13
25812,2017-12-16 14:00:00,2017,12,16,6,14
25813,2017-12-16 15:00:00,2017,12,16,6,15
25814,2017-12-16 16:00:00,2017,12,16,6,16
25815,2017-12-16 17:00:00,2017,12,16,6,17
25816,2017-12-16 18:00:00,2017,12,16,6,18
25817,2017-12-16 19:00:00,2017,12,16,6,19
25818,2017-12-16 20:00:00,2017,12,16,6,20
25819,2017-12-16 21:00:00,2017,12,16,6,21
25820,2017-12-16 22:00:00,2017,12,16,6,22
25821,2017-12-16 23:00:00,2017,12,16,6,23
25822,2017-12-17 00:00:00,2017,12,17,0,0
25823,2017-12-17 01:00:00,2017,12,17,0,1
25824,2017-12-17 02:00:00,2017,12,17,0,2
25825,2017-12-17 03:00:00,2017,12,17,0,3
25826,2017-12-17 04:00:00,2017,12,17,0,4
25827,2017-12-17 05:00:00,2017,12,17,0,5
25828,2017-12-17 06:00:00,2017,12,17,0,6
25829,2017-12-17 07:00:00,2017,12,17,0,7
25830,2017-12-17 08:00:00,2017,12,17,0,8
25831,2017-12-17 09:00:00,2017,12,17,0,9
25832,2017-12-17 10:00:00,2017,12,17,0,10
25833,2017-12-17 11:00:00,2017,12,17,0,11
25834,2017-12-17 12:00:00,2017,12,17,0,12
25835,2017-12-17 13:00:00,2017,12,17,0,13
25836,2017-12-17 14:00:00,2017,12,17,0,14
25837,2017-12-17 15:00:00,2017,12,17,0,15
25838,2017-12-17 16:00:00,2017,12,17,0,16
25839,2017-12-17 17:00:00,2017,12,17,0,17
25840,2017-12-17 18:00:00,2017,12,17,0,18
25841,2017-12-17 19:00:00,2017,12,17,0,19
25842,2017-12-17 20:00:00,2017,12,17,0,20
25843,2017-12-17 21:00:00,2017,12,17,0,21
25844,2017-12-17 22:00:00,2017,12,17,0,22
25845,2017-12-17 23:00:00,2017,12,17,0,23
25846,2017-12-18 00:00:00,2017,12,18,1,0
25847,2017-12-18 01:00:00,2017,12,18,1,1
25848,2017-12-18 02:00:00,2017,12,18,1,2
25849,2017-12-18 03:00:00,2017,12,18,1,3
25850,2017-12-18 04:00:00,2017,12,18,1,4
25851,2017-12-18 05:00:00,2017,12,18,1,5
25852,2017-12-18 06:00:00,2017,12,18,1,6
25853,2017-12-18 07:00:00,2017,12,18,1,7
25854,2017-12-18 08:00:00,2017,12,18,1,8
25855,2017-12-18 09:00:00,2017,12,18,1,9
25856,2017-12-18 10:00:00,2017,12,18,1,10
25857,2017-12-18 11:00:00,2017,12,18,1,11
25858,2017-12-18 12:00:00,2017,12,18,1,12
25859,2017-12-18 13:00:00,2017,12,18,1,13
25860,2017-12-18 14:00:00,2017,12,18,1,14
25861,2017-12-18 15:00:00,2017,12,18,1,15
25862,2017-12-18 16:00:00,2017,12,18,1,16
25863,2017-12-18 17:00:00,2017,12,18,1,17
25864,2017-12-18 18:00:00,2017,12,18,1,18
25865,2017-12-18 19:00:00,2017,12,18,1,19
25866,2017-12-18 20:00:00,2017,12,18,1,20
25867,2017-12-18 21:00:00,2017,12,18,1,21
25868,2017-12-18 22:00:00,2017,12,18,1,22
25869,2017-12-18 23:00:00,2017,12,18,1,23
25870,2017-12-19 00:00:00,2017,12,19,2,0
25871,2017-12-19 01:00:00,2017,12,19,2,1
25872,2017-12-19 02:00:00,2017,12,19,2,2
25873,2017-12-19 03:00:00,2017,12,19,2,3
25874,2017-12-19 04:00:00,2017,12,19,2,4
25875,2017-12-19 05:00:00,2017,12,19,2,5
25876,2017-12-19 06:00:00,2017,12,19,2,6
25877,2017-12-19 07:00:00,2017,12,19,2,7
25878,2017-12-19 08:00:00,2017,12,19,2,8
25879,2017-12-19 09:00:00,2017,12,19,2,9
25880,2017-12-19 10:00:00,2017,12,19,2,10
25881,2017-12-19 11:00:00,2017,12,19,2,11
25882,2017-12-19 12:00:00,2017,12,19,2,12
25883,2017-12-19 13:00:00,2017,12,19,2,13
25884,2017-12-19 14:00:00,2017,12,19,2,14
25885,2017-12-19 15:00:00,2017,12,19,2,15
25886,2017-12-19 16:00:00,2017,12,19,2,16
25887,2017-12-19 17:00:00,2017,12,19,2,17
25888,2017-12-19 18:00:00,2017,12,19,2,18
25889,2017-12-19 19:00:00,2017,12,19,2,19
25890,2017-12-19 20:00:00,2017,12,19,2,20
25891,2017-12-19 21:00:00,2017,12,19,2,21
25892,2017-12-19 22:00:00,2017,12,19,2,22
25893,2017-12-19 23:00:00,2017,12,19,2,23
25894,2017-12-20 00:00:00,2017,12,20,3,0
25895,2017-12-20 01:00:00,2017,12,20,3,1
25896,2017-12-20 02:00:00,2017,12,20,3,2
25897,2017-12-20 03:00:00,2017,12,20,3,3
25898,2017-12-20 04:00:00,2017,12,20,3,4
25899,2017-12-20 05:00:00,2017,12,20,3,5
25900,2017-12-20 06:00:00,2017,12,20,3,6
25901,2017-12-20 07:00:00,2017,12,20,3,7
25902,2017-12-20 08:00:00,2017,12,20,3,8
25903,2017-12-20 09:00:00,2017,12,20,3,9
25904,2017-12-20 10:00:00,2017,12,20,3,10
25905,2017-12-20 11:00:00,2017,12,20,3,11
25906,2017-12-20 12:00:00,2017,12,20,3,12
25907,2017-12-20 13:00:00,2017,12,20,3,13
25908,2017-12-20 14:00:00,2017,12,20,3,14
25909,2017-12-20 15:00:00,2017,12,20,3,15
25910,2017-12-20 16:00:00,2017,12,20,3,16
25911,2017-12-20 17:00:00,2017,12,20,3,17
25912,2017-12-20 18:00:00,2017,12,20,3,18
25913,2017-12-20 19:00:00,2017,12,20,3,19
25914,2017-12-20 20:00:00,2017,12,20,3,20
25915,2017-12-20 21:00:00,2017,12,20,3,21
25916,2017-12-20 22:00:00,2017,12,20,3,22
25917,2017-12-20 23:00:00,2017,12,20,3,23
25918,2017-12-21 00:00:00,2017,12,21,4,0
25919,2017-12-21 01:00:00,2017,12,21,4,1
25920,2017-12-21 02:00:00,2017,12,21,4,2
25921,2017-12-21 03:00:00,2017,12,21,4,3
25922,2017-12-21 04:00:00,2017,12,21,4,4
25923,2017-12-21 05:00:00,2017,12,21,4,5
25924,2017-12-21 06:00:00,2017,12,21,4,6
25925,2017-12-21 07:00:00,2017,12,21,4,7
25926,2017-12-21 08:00:00,2017,12,21,4,8
25927,2017-12-21 09:00:00,2017,12,21,4,9
25928,2017-12-21 10:00:00,2017,12,21,4,10
25929,2017-12-21 11:00:00,2017,12,21,4,11
25930,2017-12-21 12:00:00,2017,12,21,4,12
25931,2017-12-21 13:00:00,2017,12,21,4,13
25932,2017-12-21 14:00:00,2017,12,21,4,14
25933,2017-12-21 15:00:00,2017,12,21,4,15
25934,2017-12-21 16:00:00,2017,12,21,4,16
25935,2017-12-21 17:00:00,2017,12,21,4,17
25936,2017-12-21 18:00:00,2017,12,21,4,18
25937,2017-12-21 19:00:00,2017,12,21,4,19
25938,2017-12-21 20:00:00,2017,12,21,4,20
25939,2017-12-21 21:00:00,2017,12,21,4,21
25940,2017-12-21 22:00:00,2017,12,21,4,22
25941,2017-12-21 23:00:00,2017,12,21,4,23
25942,2017-12-22 00:00:00,2017,12,22,5,0
25943,2017-12-22 01:00:00,2017,12,22,5,1
25944,2017-12-22 02:00:00,2017,12,22,5,2
25945,2017-12-22 03:00:00,2017,12,22,5,3
25946,2017-12-22 04:00:00,2017,12,22,5,4
25947,2017-12-22 05:00:00,2017,12,22,5,5
25948,2017-12-22 06:00:00,2017,12,22,5,6
25949,2017-12-22 07:00:00,2017,12,22,5,7
25950,2017-12-22 08:00:00,2017,12,22,5,8
25951,2017-12-22 09:00:00,2017,12,22,5,9
25952,2017-12-22 10:00:00,2017,12,22,5,10
25953,2017-12-22 11:00:00,2017,12,22,5,11
25954,2017-12-22 12:00:00,2017,12,22,5,12
25955,2017-12-22 13:00:00,2017,12,22,5,13
25956,2017-12-22 14:00:00,2017,12,22,5,14
25957,2017-12-22 15:00:00,2017,12,22,5,15
25958,2017-12-22 16:00:00,2017,12,22,5,16
25959,2017-12-22 17:00:00,2017,12,22,5,17
25960,2017-12-22 18:00:00,2017,12,22,5,18
25961,2017-12-22 19:00:00,2017,12,22,5,19
25962,2017-12-22 20:00:00,2017,12,22,5,20
25963,2017-12-22 21:00:00,2017,12,22,5,21
25964,2017-12-22 22:00:00,2017,12,22,5,22
25965,2017-12-22 23:00:00,2017,12,22,5,23
25966,2017-12-23 00:00:00,2017,12,23,6,0
25967,2017-12-23 01:00:00,2017,12,23,6,1
25968,2017-12-23 02:00:00,2017,12,23,6,2
25969,2017-12-23 03:00:00,2017,12,23,6,3
25970,2017-12-23 04:00:00,2017,12,23,6,4
25971,2017-12-23 05:00:00,2017,12,23,6,5
25972,2017-12-23 06:00:00,2017,12,23,6,6
25973,2017-12-23 07:00:00,2017,12,23,6,7
25974,2017-12-23 08:00:00,2017,12,23,6,8
25975,2017-12-23 09:00:00,2017,12,23,6,9
25976,2017-12-23 10:00:00,2017,12,23,6,10
25977,2017-12-23 11:00:00,2017,12,23,6,11
25978,2017-12-23 12:00:00,2017,12,23,6,12
25979,2017-12-23 13:00:00,2017,12,23,6,13
25980,2017-12-23 14:00:00,2017,12,23,6,14
25981,2017-12-23 15:00:00,2017,12,23,6,15
25982,2017-12-23 16:00:00,2017,12,23,6,16
25983,2017-12-23 17:00:00,2017,12,23,6,17
25984,2017-12-23 18:00:00,2017,12,23,6,18
25985,2017-12-23 19:00:00,2017,12,23,6,19
25986,2017-12-23 20:00:00,2017,12,23,6,20
25987,2017-12-23 21:00:00,2017,12,23,6,21
25988,2017-12-23 22:00:00,2017,12,23,6,22
25989,2017-12-23 23:00:00,2017,12,23,6,23
25990,2017-12-24 00:00:00,2017,12,24,0,0
25991,2017-12-24 01:00:00,2017,12,24,0,1
25992,2017-12-24 02:00:00,2017,12,24,0,2
25993,2017-12-24 03:00:00,2017,12,24,0,3
25994,2017-12-24 04:00:00,2017,12,24,0,4
25995,2017-12-24 05:00:00,2017,12,24,0,5
25996,2017-12-24 06:00:00,2017,12,24,0,6
25997,2017-12-24 07:00:00,2017,12,24,0,7
25998,2017-12-24 08:00:00,2017,12,24,0,8
25999,2017-12-24 09:00:00,2017,12,24,0,9
26000,2017-12-24 10:00:00,2017,12,24,0,10
26001,2017-12-24 11:00:00,2017,12,24,0,11
26002,2017-12-24 12:00:00,2017,12,24,0,12
26003,2017-12-24 13:00:00,2017,12,24,0,13
26004,2017-12-24 14:00:00,2017,12,24,0,14
26005,2017-12-24 15:00:00,2017,12,24,0,15
26006,2017-12-24 16:00:00,2017,12,24,0,16
26007,2017-12-24 17:00:00,2017,12,24,0,17
26008,2017-12-24 18:00:00,2017,12,24,0,18
26009,2017-12-24 19:00:00,2017,12,24,0,19
26010,2017-12-24 20:00:00,2017,12,24,0,20
26011,2017-12-24 21:00:00,2017,12,24,0,21
26012,2017-12-24 22:00:00,2017,12,24,0,22
26013,2017-12-24 23:00:00,2017,12,24,0,23
26014,2017-12-25 00:00:00,2017,12,25,1,0
26015,2017-12-25 01:00:00,2017,12,25,1,1
26016,2017-12-25 02:00:00,2017,12,25,1,2
26017,2017-12-25 03:00:00,2017,12,25,1,3
26018,2017-12-25 04:00:00,2017,12,25,1,4
26019,2017-12-25 05:00:00,2017,12,25,1,5
26020,2017-12-25 06:00:00,2017,12,25,1,6
26021,2017-12-25 07:00:00,2017,12,25,1,7
26022,2017-12-25 08:00:00,2017,12,25,1,8
26023,2017-12-25 09:00:00,2017,12,25,1,9
26024,2017-12-25 10:00:00,2017,12,25,1,10
26025,2017-12-25 11:00:00,2017,12,25,1,11
26026,2017-12-25 12:00:00,2017,12,25,1,12
26027,2017-12-25 13:00:00,2017,12,25,1,13
26028,2017-12-25 14:00:00,2017,12,25,1,14
26029,2017-12-25 15:00:00,2017,12,25,1,15
26030,2017-12-25 16:00:00,2017,12,25,1,16
26031,2017-12-25 17:00:00,2017,12,25,1,17
26032,2017-12-25 18:00:00,2017,12,25,1,18
26033,2017-12-25 19:00:00,2017,12,25,1,19
26034,2017-12-25 20:00:00,2017,12,25,1,20
26035,2017-12-25 21:00:00,2017,12,25,1,21
26036,2017-12-25 22:00:00,2017,12,25,1,22
26037,2017-12-25 23:00:00,2017,12,25,1,23
26038,2017-12-26 00:00:00,2017,12,26,2,0
26039,2017-12-26 01:00:00,2017,12,26,2,1
26040,2017-12-26 02:00:00,2017,12,26,2,2
26041,2017-12-26 03:00:00,2017,12,26,2,3
26042,2017-12-26 04:00:00,2017,12,26,2,4
26043,2017-12-26 05:00:00,2017,12,26,2,5
26044,2017-12-26 06:00:00,2017,12,26,2,6
26045,2017-12-26 07:00:00,2017,12,26,2,7
26046,2017-12-26 08:00:00,2017,12,26,2,8
26047,2017-12-26 09:00:00,2017,12,26,2,9
26048,2017-12-26 10:00:00,2017,12,26,2,10
26049,2017-12-26 11:00:00,2017,12,26,2,11
26050,2017-12-26 12:00:00,2017,12,26,2,12
26051,2017-12-26 13:00:00,2017,12,26,2,13
26052,2017-12-26 14:00:00,2017,12,26,2,14
26053,2017-12-26 15:00:00,2017,12,26,2,15
26054,2017-12-26 16:00:00,2017,12,26,2,16
26055,2017-12-26 17:00:00,2017,12,26,2,17
26056,2017-12-26 18:00:00,2017,12,26,2,18
26057,2017-12-26 19:00:00,2017,12,26,2,19
26058,2017-12-26 20:00:00,2017,12,26,2,20
26059,2017-12-26 21:00:00,2017,12,26,2,21
26060,2017-12-26 22:00:00,2017,12,26,2,22
26061,2017-12-26 23:00:00,2017,12,26,2,23
26062,2017-12-27 00:00:00,2017,12,27,3,0
26063,2017-12-27 01:00:00,2017,12,27,3,1
26064,2017-12-27 02:00:00,2017,12,27,3,2
26065,2017-12-27 03:00:00,2017,12,27,3,3
